,data size,Brier score,precision,recall,F1,profit,modified Brier score
233,2391.0,326.47230719202867,0.5684210526315789,0.7074235807860262,0.6303501945525292,-0.09190000000000025,42.092984686330624
234,2401.0,326.399943414085,0.5684210526315789,0.7074235807860262,0.6303501945525292,-0.09144000000000027,41.99207760536826
235,2411.0,326.31179718833454,0.5625,0.7074235807860262,0.6266924564796904,-0.08710000000000027,41.86236492213768
236,2421.0,326.5321000681188,0.5625,0.7074235807860262,0.6266924564796904,-0.08430000000000026,42.057238278837936
237,2431.0,326.3106080269323,0.5625,0.7074235807860262,0.6266924564796904,-0.09180000000000026,41.88969565405242
238,2441.0,326.55854118299527,0.5625,0.7074235807860262,0.6266924564796904,-0.08286000000000024,42.19610889246981
239,2451.0,326.2349721850044,0.568904593639576,0.7030567685589519,0.62890625,-0.08290000000000028,42.27384885162059
240,2461.0,326.04365089635587,0.568904593639576,0.7030567685589519,0.62890625,-0.08406000000000029,42.1723378309002
241,2471.0,326.2492755163344,0.5709219858156028,0.7030567685589519,0.6301369863013698,-0.07746000000000024,42.30347631860744
242,2481.0,326.2087120663725,0.5709219858156028,0.7030567685589519,0.6301369863013698,-0.07660000000000027,42.41726033084912
243,2491.0,326.28496943453274,0.5709219858156028,0.7030567685589519,0.6301369863013698,-0.05840000000000015,42.53124181758204
244,2501.0,326.26162682945284,0.5669014084507042,0.7030567685589519,0.6276803118908383,-0.08160000000000027,42.43182029534097
245,2511.0,326.5204398852772,0.5669014084507042,0.7030567685589519,0.6276803118908383,-0.07310000000000026,42.62673386604952
246,2521.0,326.1408291679338,0.5590277777777778,0.7030567685589519,0.6228239845261121,-0.07220000000000026,42.42528714610359
247,2531.0,326.0859509574428,0.5629370629370629,0.7030567685589519,0.625242718446602,-0.05832000000000017,42.61019095881429
248,2541.0,326.1912708031309,0.5684210526315789,0.7074235807860262,0.6303501945525292,-0.06270000000000017,42.5119336177704
249,2551.0,326.28019854170657,0.5669014084507042,0.7030567685589519,0.6276803118908383,-0.0683000000000002,42.62863446897671
250,2561.0,326.056810349242,0.5679442508710801,0.7117903930131004,0.6317829457364341,-0.06510000000000019,42.47834709473565
251,2571.0,326.00877920996953,0.5694444444444444,0.7161572052401747,0.6344294003868471,-0.059900000000000155,42.46853172322181
252,2581.0,325.92464029083027,0.5714285714285714,0.7161572052401747,0.6356589147286821,-0.05790000000000014,42.46129798144252
253,2591.0,325.8831216866373,0.5734265734265734,0.7161572052401747,0.6368932038834951,-0.05990000000000014,42.42067224722323
254,2601.0,325.9562282943671,0.5724381625441696,0.7074235807860262,0.6328125,-0.05972000000000014,42.51743105462232
255,2611.0,325.91735773130637,0.5704225352112676,0.7074235807860262,0.631578947368421,-0.06572000000000017,42.47913501359429
256,2621.0,325.89091794621237,0.5704225352112676,0.7074235807860262,0.631578947368421,-0.06772000000000017,42.40109049019676
257,2631.0,325.79955266142855,0.568904593639576,0.7030567685589519,0.62890625,-0.06812000000000018,42.36121364143659
258,2641.0,325.726810368296,0.5684210526315789,0.7074235807860262,0.6303501945525292,-0.07280000000000018,42.07323872446458
259,2651.0,325.5481578463664,0.5704225352112676,0.7074235807860262,0.631578947368421,-0.07460000000000024,41.92341719212874
260,2661.0,325.875292203859,0.5669014084507042,0.7030567685589519,0.6276803118908383,-0.07786000000000023,42.03306629001073
261,2671.0,326.1160959402674,0.5684210526315789,0.7074235807860262,0.6303501945525292,-0.06372000000000018,42.0381947429192
262,2681.0,326.11205895919005,0.5684210526315789,0.7074235807860262,0.6303501945525292,-0.06082000000000016,42.00341424977257
263,2691.0,326.19752081410866,0.5679442508710801,0.7117903930131004,0.6317829457364341,-0.05622000000000014,42.17394848077327
264,2701.0,326.26397524854383,0.5664335664335665,0.7074235807860262,0.6291262135922331,-0.039320000000000056,42.21284212918971
265,2711.0,326.2113038199941,0.5664335664335665,0.7074235807860262,0.6291262135922331,-0.031220000000000046,42.220704292396334
266,2721.0,326.32414377936755,0.5704225352112676,0.7074235807860262,0.631578947368421,-0.03572000000000005,42.34762664995301
267,2731.0,326.40797299149,0.5704225352112676,0.7074235807860262,0.631578947368421,-0.03292000000000008,42.34057563489259
268,2741.0,326.3636663760766,0.5664335664335665,0.7074235807860262,0.6291262135922331,-0.02342000000000012,42.35745394241599
269,2751.0,326.487802889635,0.5679442508710801,0.7117903930131004,0.6317829457364341,-0.011420000000000204,42.31227350061678
